"First","Last","Player","Team","Season","Min","Shots","SoT","Dist","Solo","Goals","xG","xPlace","G.xG","KeyP","Dist.key","Assts","xA","A.xA","xG.xA","xGperShot","xAperPass","GmxGperShot","AmxAperPass"
"Matt","Besler","Matt Besler","SKC",2011,NA,10,3,16.5054780941,0.3,2,1.40820885843178,-0.191057056405816,0.591791141568217,16,20.1536516588125,1,1.25315083846647,-0.253150838466466,2.66135969689825,0.140820885843178,0.0783219274041542,0.0591791141568217,-0.0158219274041542
"Blas","Perez","Blas Perez","VAN",2016,850,15,5,19.4018460692781,0.0666666666666667,2,1.86532145591738,0.670294553675964,0.134678544082624,11,25.185786942757,1,0.795585130669433,0.204414869330567,2.66090658658681,0.124354763727825,0.0723259209699484,0.00897856960550827,0.0185831699391425
"A.J.","Soares","A.J. Soares","NER",2014,NA,20,4,16.1685812442,0.35,2,2.27591419078583,-0.745489371600131,-0.275914190785826,4,25.6959060415,1,0.383054463789814,0.616945536210186,2.65896865457564,0.113795709539291,0.0957636159474534,-0.0137957095392913,0.154236384052547
"Rafael","Ramos","Rafael Ramos","ORL",2016,1080,4,1,25.4318505126594,0,0,0.154832721241084,-0.0853566507201991,-0.154832721241084,14,14.216419539084,3,2.50407383599959,0.495926164000411,2.65890655724067,0.038708180310271,0.178862416857113,-0.038708180310271,0.0354232974286008
"Alphonso","Davies","Alphonso Davies","VAN",2017,1147,15,2,20.2449359064496,0.0666666666666667,0,1.42427097248307,-0.805915517813538,-1.42427097248307,13,19.7196651911541,1,1.22492374899653,-0.224923748996527,2.6491947214796,0.0949513981655382,0.0942249037689637,-0.0949513981655382,-0.0173018268458867
"Paulo","Nagamura","Paulo Nagamura","SKC",2012,NA,37,5,25.7134922651351,0.378378378378378,1,1.55129827919925,-1.2339614346614,-0.551298279199246,16,25.373447809375,0,1.09598504734663,-1.09598504734663,2.64728332654587,0.0419269805188985,0.0684990654591642,-0.0148999534918715,-0.0684990654591642
"Nicolas","Mezquida","Nicolas Mezquida","VAN",2014,NA,11,5,23.4714000131818,0.181818181818182,2,1.56095679104054,0.373101728565493,0.439043208959461,9,18.4988594904444,0,1.08383569237268,-1.08383569237268,2.64479248341322,0.141905162821867,0.120426188041409,0.0399130189963147,-0.120426188041409
"Carlos","Gruezo","Carlos Gruezo","FCD",2017,2760,21,4,29.5281369999212,0.285714285714286,0,0.935065375019665,-0.461718342042221,-0.935065375019665,21,25.7770228613017,3,1.7077407904353,1.2922592095647,2.64280616545496,0.044526922619984,0.0813209900207284,-0.044526922619984,0.0615361528364145
"Chris","McCann","Chris McCann","ATL",2017,1046,13,2,21.9308243961306,0.153846153846154,0,0.963531522105521,-0.816616296407446,-0.963531522105521,18,19.9049730864665,2,1.67635661598779,0.323643384012206,2.63988813809331,0.0741178093927324,0.093130923110433,-0.0741178093927324,0.0179801880006781
"Dax","McCarty","Dax McCarty","NYRB",2013,NA,17,6,21.6317807011765,0.117647058823529,4,0.980282893471643,1.21135431443534,3.01971710652836,21,23.4318122774762,4,1.65949829526393,2.34050170473607,2.63978118873557,0.057663699615979,0.0790237283459012,0.17763041803108,0.111452462130289
"Nat","Borchers","Nat Borchers","RSL",2012,NA,12,6,10.741098009,0.166666666666667,2,2.49168849140242,0.532695117344996,-0.491688491402416,5,33.786404456,0,0.147000692050857,-0.147000692050857,2.63868918345327,0.207640707616868,0.0294001384101715,-0.0409740409502014,-0.0294001384101715
"Chris","Rolfe","Chris Rolfe","DCU",2016,650,17,3,24.0246479707784,0.0588235294117647,0,1.50743475976179,-0.964386527921743,-1.50743475976179,15,25.8823779779605,0,1.13098768161388,-1.13098768161388,2.63842244137567,0.0886726329271639,0.0753991787742586,-0.0886726329271639,-0.0753991787742586
"A.J.","DeLaGarza","A.J. DeLaGarza","HOU",2017,2793,7,1,23.8853115144062,0.571428571428571,0,0.316026015203779,-0.135645297047058,-0.316026015203779,20,18.0583384354511,3,2.32095466387224,0.679045336127764,2.63698067907601,0.0451465736005398,0.116047733193612,-0.0451465736005398,0.0339522668063882
"Quincy","Amarikwa","Quincy Amarikwa","CHI",2013,NA,12,7,14.3430340174167,0.333333333333333,3,2.14419574485798,1.19673122543605,0.85580425514202,8,18.55426762125,0,0.492218801787336,-0.492218801787336,2.63641454664532,0.178682978738165,0.061527350223417,0.071317021261835,-0.061527350223417
"Michael","Stephens","Michael Stephens","CHI",2015,1382,4,1,25.756532937002,0.25,0,0.206844834395645,-0.0720897432472308,-0.206844834395645,23,21.4498939650557,3,2.42426089854125,0.575739101458754,2.63110573293689,0.0517112085989113,0.105402647762663,-0.0517112085989113,0.0250321348460328
"Jair","Benitez","Jair Benitez","FCD",2013,NA,7,1,34.1005772814286,0.571428571428571,1,0.292958709036782,-0.189086500275941,0.707041290963218,20,18.42244984695,1,2.33417622628965,-1.33417622628965,2.62713493532643,0.0418512441481117,0.116708811314482,0.101005898709031,-0.0667088113144823
"Cory","Gibbs","Cory Gibbs","CHI",2011,NA,19,5,15.4370434261053,0.210526315789474,3,2.3851618010188,0.567676481409876,0.614838198981199,4,20.3503880725,1,0.24109935342065,0.75890064657935,2.62626115443945,0.125534831632568,0.0602748383551625,0.0323599052095368,0.189725161644837
"Sainey","Nyassi","Sainey Nyassi","NER",2011,NA,21,10,28.5861451157143,0.333333333333333,1,0.832337956309309,0.581965077701028,0.167662043690691,10,17.7925957793,0,1.79203530708966,-1.79203530708966,2.62437326339897,0.0396351407766338,0.179203530708966,0.00798390684241384,-0.179203530708966
"Bradley","Wright-Phillips","Bradley Wright-Phillips","NYRB",2013,NA,12,6,15.2278403821667,0.166666666666667,1,2.0297340025066,0.791268492995156,-1.0297340025066,2,19.014183288,1,0.588304351801996,0.411695648198004,2.61803835430859,0.169144500208883,0.294152175900998,-0.0858111668755497,0.205847824099002
"Sebastian","Miranda","Sebastian Miranda","CLB",2011,NA,8,2,29.93536586625,0.5,0,0.220034622654201,-0.106135039765674,-0.220034622654201,37,19.2080245655676,2,2.39776047910063,-0.397760479100632,2.61779510175483,0.0275043278317751,0.0648043372729901,-0.0275043278317751,-0.010750283218936
"Vincent","Nogueira","Vincent Nogueira","PHI",2015,2090,25,10,25.9396696231449,0.44,5,1.81468458183522,0.667360934192361,3.18531541816478,13,22.8480870833198,0,0.803058199236328,-0.803058199236328,2.61774278107155,0.0725873832734087,0.0617737076335637,0.127412616726591,-0.0617737076335637
"Damien","Perrinelle","Damien Perrinelle","NYRB",2015,2534,16,4,10.8334286815166,0,2,1.74041938817748,-0.0034335387738631,0.259580611822521,6,22.9591158521439,1,0.876186186993486,0.123813813006514,2.61660557517097,0.108776211761092,0.146031031165581,0.0162237882389075,0.0206356355010856
"Dillon","Serna","Dillon Serna","COL",2017,1034,26,6,25.1821791057038,0.423076923076923,1,1.30546803395179,-0.133046519204025,-0.305468033951785,16,17.7313982435841,1,1.30700423467328,-0.307004234673285,2.61247226862507,0.0502103089981456,0.0816877646670803,-0.0117487705366071,-0.0191877646670803
"Nemanja","Vukovic","Nemanja Vukovic","CLB",2012,NA,15,3,30.1217749226667,0.6,0,0.49130934702844,-0.0490009047970654,-0.49130934702844,17,14.1226822845294,2,2.11701050051,-0.117010500509996,2.60831984753844,0.0327539564685626,0.124530029441764,-0.0327539564685626,-0.00688297061823506
"Chris","Tierney","Chris Tierney","NER",2017,1791,8,2,27.9047139391504,0.625,1,1.06790982830059,-0.0782392114949776,-0.0679098283005931,20,19.8092959941609,2,1.54034430601182,0.459655693988183,2.60825413431241,0.133488728537574,0.0770172153005909,-0.00848872853757414,0.0229827846994091
"Hassoun","Camara","Hassoun Camara","MTL",2012,NA,15,4,12.1989091008,0.133333333333333,1,2.28553354287155,-0.449177718374162,-1.28553354287155,5,24.286160256,2,0.320841533584042,1.67915846641596,2.60637507645559,0.152368902858104,0.0641683067168083,-0.0857022361914368,0.335831693283192
"Sam","Cronin","Sam Cronin","COL",2016,3070,27,8,29.0444633528694,0.333333333333333,1,1.08185941732644,-0.234207177585241,-0.0818594173264433,30,26.1981061711417,1,1.5231658519337,-0.523165851933704,2.60502526926015,0.0400688673083868,0.0507721950644568,-0.00303183027134975,-0.0174388617311235
"Drew","Moor","Drew Moor","COL",2012,NA,17,8,12.1339329041765,0.176470588235294,3,1.51934773882597,0.204760957752938,1.48065226117403,14,21.7312956035714,1,1.08320419203481,-0.0832041920348136,2.60255193086078,0.0893733964015274,0.0773717280024867,0.0870971918337667,-0.00594315657391526
"Kosuke","Kimura","Kosuke Kimura","COL, POR",2012,NA,6,3,23.2574319603333,0.666666666666667,2,1.40963161812693,0.711636780307478,0.590368381873074,22,22.0728551636364,2,1.19129260830052,0.808707391699481,2.60092422642744,0.234938603021154,0.05414966401366,0.0983947303121791,0.0367594268954309
"Jordan","Harvey","Jordan Harvey","VAN",2013,NA,10,6,12.5103927971,0.3,4,1.68716684564414,0.514089815862654,2.31283315435586,13,24.6961896929231,1,0.909282777249921,0.0907172227500794,2.59644962289406,0.168716684564414,0.0699448290192247,0.231283315435586,0.00697824790385226
"Pablo","Mastroeni","Pablo Mastroeni","COL",2011,NA,12,1,24.2153197158333,0.166666666666667,1,0.834830640324277,-0.623252078920377,0.165169359675723,28,28.2389983136786,3,1.75882242988553,1.24117757011447,2.59365307020981,0.0695692200270231,0.0628150867816262,0.0137641133063103,0.0443277703612309
"Dwayne","De Rosario","Dwayne De Rosario","TOR",2014,NA,19,10,16.9829977794737,0,1,2.44842890406666,-0.197263891597619,-1.44842890406666,2,17.65197509,0,0.141037596049577,-0.141037596049577,2.58946650011624,0.128864679161403,0.0705187980247884,-0.0762331002140349,-0.0705187980247884
"Waylon","Francis","Waylon Francis","CLB",2016,1313,5,1,26.705661610768,0.6,0,0.129561411139021,-0.0875822790217999,-0.129561411139021,13,15.0540263762658,3,2.45886924297406,0.54113075702594,2.58843065411308,0.0259122822278042,0.189143787921082,-0.0259122822278042,0.0416254428481492
"Gonzalo","Pineda","Gonzalo Pineda","SEA",2015,1958,11,1,26.0354526209861,0.636363636363636,1,0.640542885756872,0.236654883280381,0.359457114243128,15,18.4220208139211,1,1.9461532364475,-0.946153236447504,2.58669612220438,0.0582311714324429,0.1297435490965,0.032677919476648,-0.0630768824298336
"Hector","Jimenez","Hector Jimenez","CLB",2016,1324,14,4,26.1832204564736,0.357142857142857,0,0.588048208573393,0.0302223705840347,-0.588048208573393,22,20.934327962007,0,1.99607689931034,-1.99607689931034,2.58412510788374,0.042003443469528,0.0907307681504701,-0.042003443469528,-0.0907307681504701
"Sherjill","MacDonald","Sherjill MacDonald","CHI",2013,NA,11,5,17.8733489378182,0.0909090909090909,0,1.35389261708858,-0.422291375380935,-1.35389261708858,9,19.6378332833333,1,1.22378221198327,-0.22378221198327,2.57767482907185,0.123081147008053,0.135975801331474,-0.123081147008053,-0.0248646902203634
"Steve","Zakuani","Steve Zakuani","SEA",2011,NA,12,5,15.544215335,0.5,2,1.68215935400833,0.277563249061198,0.317840645991668,5,13.1005300004,1,0.895098621571791,0.104901378428209,2.57725797558012,0.140179946167361,0.179019724314358,0.0264867204993057,0.0209802756856418
"Tyson","Wahl","Tyson Wahl","SEA",2011,NA,7,2,28.154855689,0.571428571428571,1,0.568451673368358,0.496635950342328,0.431548326631642,25,13.5151363522,2,2.00804965153285,-0.00804965153285112,2.57650132490121,0.0812073819097654,0.080321986061314,0.0616497609473775,-0.000321986061314045
"Jermaine","Jones","Jermaine Jones","COL",2016,752,20,8,18.9193793442398,0.1,3,1.75417779593347,0.749085256562017,1.24582220406653,9,21.1332418537964,1,0.819227242216566,0.180772757783434,2.57340503815004,0.0877088897966736,0.091025249135174,0.0622911102033264,0.0200858619759371
"Eric","Avila","Eric Avila","FCD, TOR",2011,NA,19,6,28.5549685931579,0.421052631578947,2,0.774845908369165,0.0113169680656916,1.22515409163084,22,22.6771338407273,2,1.79529820723054,0.204701792769457,2.57014411559971,0.0407813635983771,0.0816044639650247,0.0644817942963598,0.00930462694406623
"Luis","Gil","Luis Gil","RSL",2015,1581,27,8,24.0456362534978,0.185185185185185,1,1.99366170606665,-0.0299497221527638,-0.99366170606665,11,23.492764950978,1,0.576291198779726,0.423708801220274,2.56995290484638,0.073839322446913,0.0523901089799751,-0.0368022854098759,0.0385189819291158
"Jamison","Olave","Jamison Olave","NYRB",2013,NA,11,6,9.77003429118182,0,4,2.56702243141274,1.09248006085668,1.43297756858726,0,NA,0,0,0,2.56702243141274,0.233365675582976,0,0.130270688053388,0
"Lawrence","Olum","Lawrence Olum","SKC",2016,1566,10,4,11.4478167417258,0.1,2,1.84931610818159,0.689214250913028,0.150683891818413,3,12.5270072123953,1,0.715212501728654,0.284787498271346,2.56452860991024,0.184931610818159,0.238404167242885,0.0150683891818413,0.0949291660904485
"Aurelien","Collin","Aurelien Collin","SKC",2014,NA,24,6,13.8975736163333,0.0833333333333333,2,2.02387635087977,0.383337989718121,-0.0238763508797725,7,18.4336094528571,0,0.535448879744916,-0.535448879744916,2.55932523062469,0.0843281812866572,0.0764926971064165,-0.000994847953323853,-0.0764926971064165
"Steven","Beitashour","Steven Beitashour","TOR",2017,1676,4,1,22.1491658172206,0.5,0,0.342163715831962,-0.292864976091651,-0.342163715831962,16,17.2675910182612,4,2.21356784145345,1.78643215854655,2.55573155728541,0.0855409289579905,0.138347990090841,-0.0855409289579905,0.111652009909159
"Fredrik","Gulbrandsen","Fredrik Gulbrandsen","NYRB",2017,404,13,4,18.1636266579294,0.230769230769231,0,1.44912702702822,-0.416934000976359,-1.44912702702822,4,13.6049497302014,1,1.10517333806138,-0.105173338061382,2.5543003650896,0.111471309771402,0.276293334515345,-0.111471309771402,-0.0262933345153454
"Bernardo","Anor","Bernardo Anor","CLB",2011,NA,15,5,26.0171740528,0.466666666666667,1,1.21691438208704,0.58690751501749,-0.216914382087036,15,14.1855791786,1,1.33456372458454,-0.334563724584539,2.55147810667157,0.081127625472469,0.0889709149723026,-0.0144609588058024,-0.0223042483056359
"Mario","Roberto Martinez","Mario Roberto Martinez","SEA",2013,NA,14,5,29.9266515714286,0.642857142857143,0,0.444274196149144,-0.109168945329843,-0.444274196149144,12,15.38456676375,0,2.10397757867278,-2.10397757867278,2.54825177482192,0.0317338711535103,0.175331464889398,-0.0317338711535103,-0.175331464889398
"Scott","Caldwell","Scott Caldwell","NER",2016,2727,10,2,20.4124626957197,0.4,0,0.998191754360091,-0.690512986965649,-0.998191754360091,25,25.6236002700817,2,1.54283332146061,0.457166678539388,2.5410250758207,0.0998191754360091,0.0617133328584245,-0.0998191754360091,0.0182866671415755
"Sean","Franklin","Sean Franklin","DCU",2016,2624,5,1,25.7038878123627,0.2,1,0.784523356419431,0.131639696861797,0.215476643580569,15,19.7076268164252,1,1.75634596918268,-0.756345969182677,2.54086932560211,0.156904671283886,0.117089731278845,0.0430953287161138,-0.0504230646121785
"Jose","Guillermo Ortiz","Jose Guillermo Ortiz","DCU",2017,711,21,8,18.816079320963,0.0952380952380952,1,2.05946458136183,-0.513973003169316,-1.05946458136183,6,18.7374820823633,0,0.479941466845929,-0.479941466845929,2.53940604820776,0.098069741969611,0.0799902444743216,-0.0504506943505634,-0.0799902444743216
"Leonel","Miranda","Leonel Miranda","HOU",2016,538,8,2,22.9356361405261,0.125,1,0.720362768910009,-0.461284696267262,0.279637231089991,16,16.9236201980958,1,1.81881069751178,-0.818810697511776,2.53917346642179,0.0900453461137512,0.113675668594486,0.0349546538862488,-0.051175668594486
"Amobi","Okugo","Amobi Okugo","PHI",2012,NA,16,2,18.201937381875,0.3125,0,1.22480962444205,-1.0466965707648,-1.22480962444205,10,22.6129156433,1,1.31076143463657,-0.310761434636573,2.53557105907863,0.0765506015276283,0.131076143463657,-0.0765506015276283,-0.0310761434636573
"Jonathan","Steele","Jonathan Steele","NYRB",2014,NA,16,5,25.48404957,0.375,1,1.35272073647278,-0.143310502855996,-0.352720736472776,13,15.4281448205385,1,1.1824948633919,-0.182494863391898,2.53521559986467,0.0845450460295485,0.0909611433378383,-0.0220450460295485,-0.0140380664147614
"Jair","Benitez","Jair Benitez","FCD",2011,NA,15,2,30.718271614,0.866666666666667,0,0.7093591486763,-0.46176919693245,-0.7093591486763,26,23.8858817065385,0,1.82314253051491,-1.82314253051491,2.53250167919121,0.0472906099117534,0.0701208665582657,-0.0472906099117534,-0.0701208665582657
"Jeremy","Ebobisse","Jeremy Ebobisse","POR",2017,370,6,2,16.0567132462144,0.166666666666667,1,1.11531922521477,-0.133436148590632,-0.115319225214774,10,18.1552778402987,3,1.41571749138833,1.58428250861167,2.5310367166031,0.185886537535796,0.141571749138833,-0.019219870869129,0.158428250861167
"Steven","Beitashour","Steven Beitashour","SJE",2013,NA,5,1,18.921981248,0.4,1,0.622716377400587,0.192215792686202,0.377283622599413,17,16.2327813551765,2,1.90241791719447,0.0975820828055264,2.52513429459506,0.124543275480117,0.111906936305557,0.0754567245198826,0.00574012251797214
"Darrius","Barnes","Darrius Barnes","NER",2014,NA,6,2,9.53987280783333,0,1,0.887161973918988,-0.479999061632428,0.112838026081012,6,14.9195378191667,2,1.63769885517431,0.362301144825689,2.5248608290933,0.147860328986498,0.272949809195718,0.0188063376801687,0.0603835241376149
"O'Brian","White","O'Brian White","SEA",2011,NA,15,8,12.0412450025333,0.2,2,2.25173640351273,-0.141816885030611,-0.25173640351273,2,24.182472915,1,0.271587348986701,0.728412651013299,2.52332375249943,0.150115760234182,0.13579367449335,-0.0167824269008487,0.36420632550665
"Drew","Moor","Drew Moor","TOR",2016,3040,21,6,10.975143252784,0.142857142857143,3,2.28998673608801,0.0593899545354639,0.710013263911991,4,17.0538474250565,0,0.230707813350535,-0.230707813350535,2.52069454943854,0.109046987432762,0.0576769533376338,0.0338101554243805,-0.0576769533376338
"Stefan","Aigner","Stefan Aigner","COL",2017,525,9,3,18.3231633543221,0.111111111111111,2,1.01957670191808,0.297929902072108,0.980423298081919,11,10.7401530516694,1,1.50087581345187,-0.500875813451871,2.52045251536995,0.11328630021312,0.136443255768352,0.108935922009102,-0.045534164859261
"Stephen","McCarthy","Stephen McCarthy","NER",2011,NA,12,4,17.1317898090833,0.333333333333333,2,0.847282558246748,0.488782842204551,1.15271744175325,12,21.7584804483333,1,1.66972137234156,-0.669721372341556,2.5170039305883,0.0706068798538956,0.13914344769513,0.096059786812771,-0.0558101143617963
"Adam","Moffat","Adam Moffat","HOU, SEA",2013,NA,36,6,28.7989807222222,0.305555555555556,3,1.41591747901278,-0.78025509427203,1.58408252098722,17,25.2302208394706,0,1.09925072688044,-1.09925072688044,2.51516820589321,0.0393310410836883,0.064661807463555,0.044002292249645,-0.064661807463555
